SEQ,TAX
Otu005599,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005600,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005601,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005602,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005603,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu005604,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005605,Bacteria;Proteobacteria
Otu005606,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005607,Bacteria;Proteobacteria
Otu005608,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005609,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005610,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005611,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005612,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005613,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005614,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu005615,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005616,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005617,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVb
Otu005618,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005619,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005620,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu005621,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005622,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu005623,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu005624,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005625,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005626,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005627,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005628,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu005629,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005630,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005631,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005632,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005633,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005634,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005635,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005636,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu005637,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005638,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
Otu005639,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
Otu005640,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005641,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor
Otu005642,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005643,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005644,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005645,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005646,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus
Otu005647,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005648,Bacteria;Proteobacteria;Gammaproteobacteria
Otu005649,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005650,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005651,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005652,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005653,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005654,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005655,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005656,Bacteria
Otu005657,Bacteria;Bacteroidetes
Otu005658,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005659,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005660,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005661,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
Otu005662,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVb
Otu005663,Bacteria
Otu005664,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005665,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005666,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005667,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005668,Bacteria
Otu005669,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005670,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005671,Bacteria
Otu005672,Bacteria;Actinobacteria;Actinobacteria;Coriobacteriales;Coriobacteriaceae;Atopobium
Otu005673,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005674,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005675,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005676,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005677,Bacteria
Otu005678,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005679,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005680,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005681,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu005682,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005683,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2
Otu005684,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005685,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005686,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005687,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005688,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005689,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005690,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005691,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005692,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005693,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005694,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
Otu005695,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005696,Bacteria
Otu005697,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005698,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005699,Bacteria
Otu005700,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005701,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005702,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005703,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005704,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005705,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu005706,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005707,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005708,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005709,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005710,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea
Otu005711,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005712,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005713,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae
Otu005714,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
Otu005715,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum
Otu005716,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella
Otu005717,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005718,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005719,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia
Otu005720,Bacteria
Otu005721,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005722,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005723,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae
Otu005724,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005725,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas
Otu005726,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae
Otu005727,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005728,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005729,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005730,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005731,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005732,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005733,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005734,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005735,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005736,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005737,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005738,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005739,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005740,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005741,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005742,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005743,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005744,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005745,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005746,Bacteria;Proteobacteria;Gammaproteobacteria
Otu005747,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005748,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005749,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonella
Otu005750,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005751,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005752,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005753,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005754,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu005755,Bacteria
Otu005756,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005757,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005758,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005759,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005760,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005761,Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae;Phascolarctobacterium
Otu005762,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira
Otu005763,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella
Otu005764,Bacteria;Firmicutes
Otu005765,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005766,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005767,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005768,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005769,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005770,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005771,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila
Otu005772,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005773,Bacteria;Firmicutes
Otu005774,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
Otu005775,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005776,Bacteria
Otu005777,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
Otu005778,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005779,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005780,Bacteria;Firmicutes
Otu005781,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005782,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005783,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVa
Otu005784,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005785,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005786,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005787,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005788,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005789,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005790,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005791,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005792,Bacteria;Firmicutes
Otu005793,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005794,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005795,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu005796,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005797,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella
Otu005798,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005799,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005800,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005801,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
Otu005802,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005803,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005804,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
Otu005805,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
Otu005806,Bacteria
Otu005807,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales
Otu005808,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005809,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005810,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005811,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005812,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005813,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005814,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005815,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005816,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005817,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005818,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005819,Bacteria;Firmicutes
Otu005820,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae
Otu005821,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005822,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005823,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005824,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005825,Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Clostridium_XVIII
Otu005826,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
Otu005827,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005828,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu005829,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium
Otu005830,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005831,Bacteria;Firmicutes
Otu005832,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005833,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
Otu005834,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005835,Bacteria
Otu005836,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005837,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005838,Bacteria;Firmicutes
Otu005839,Bacteria
Otu005840,Bacteria
Otu005841,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005842,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005843,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005844,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005845,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005846,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu005847,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005848,Bacteria
Otu005849,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005850,Bacteria;Firmicutes
Otu005851,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005852,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005853,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005854,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia
Otu005855,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005856,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005857,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005858,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005859,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005860,Bacteria
Otu005861,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae
Otu005862,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
Otu005863,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005864,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005865,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Barnesiella
Otu005866,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005867,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005868,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005869,Bacteria;Firmicutes;Clostridia;Clostridiales
Otu005870,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005871,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005872,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005873,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005874,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005875,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005876,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005877,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter
Otu005878,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005879,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005880,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005881,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005882,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005883,Bacteria;Firmicutes
Otu005884,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
Otu005885,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor
Otu005886,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Otu005887,Bacteria;Firmicutes;Clostridia
Otu005888,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
Otu005889,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
Otu005890,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila
Otu005891,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
Otu005892,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia
