BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
121,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,random forest,0.3311305571269838,2.6452066737701423e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,linear regression,0.5427730164572269,3.4041136515718644e-07,
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ridge regression,0.5284715284715285,7.809312337164549e-07,
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,ard regression,0.4295967190704032,9.662607104737253e-05,
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,svr,0.16364683865818608,0.0012716984680377426,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,decision tree,0.048841725929385967,0.33917417848493503,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
122,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae,random forest,0.34242189124200584,4.955030693942476e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,linear regression,0.25387936984202736,0.02588154873204231,
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,ridge regression,0.17335296282664706,0.13162470762622686,
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,ard regression,0.1863662653136337,0.10461907636218627,
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,svr,0.2733561138074037,5.0271860721969284e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,decision tree,-0.045639162237362696,0.371825781511224,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
123,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus,random forest,0.4593132750539343,1.727322980540819e-21,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,linear regression,0.3806794655979275,0.0006369557287993782,
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,ridge regression,0.4679793890320206,1.7734404164611043e-05,
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,ard regression,0.4595930385404069,2.613960235969357e-05,
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,svr,0.3059674053759092,8.696781299362294e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,decision tree,0.07419471225454276,0.14620291528692456,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
124,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,random forest,0.4959852582750631,2.67705781339748e-25,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,linear regression,0.012605898088355815,0.9133521424856818,
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,ridge regression,-0.07195436142804564,0.5340230945415332,
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,ard regression,-0.15479257584520742,0.1788836574672059,
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,svr,-0.017299659755908366,0.7350878304215289,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,decision tree,0.04263253538999346,0.4041851630922548,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
125,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,random forest,0.2945633313630305,3.811066554281747e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,linear regression,0.17819023082180974,0.12102757716733245,
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,ridge regression,0.11375466638624533,0.3245904382977186,
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,ard regression,0.0370681949629318,0.7489214495045435,
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,svr,0.02261546590008054,0.6582278720180725,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,decision tree,0.06119345862540247,0.23094775144339005,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
126,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,random forest,0.3528198797209249,9.96958667471052e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,linear regression,-0.011396947677548824,0.9216343537836786,
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,ridge regression,0.01156737998843262,0.920466240537672,
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,ard regression,0.05794205794205794,0.6166919899149994,
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,svr,-0.0039867762844736365,0.9378502083310976,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,decision tree,-0.07932065973114953,0.12023881262006915,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
127,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister,random forest,0.16480721559620234,0.0011726269722254956,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
128,k__Bacteria;p__Proteobacteria,linear regression,0.6088648193911351,4.227403332070136e-09,
128,k__Bacteria;p__Proteobacteria,ridge regression,0.6065776328934223,5.004852333530435e-09,
128,k__Bacteria;p__Proteobacteria,ard regression,0.5961932804038067,1.059469336106356e-08,
128,k__Bacteria;p__Proteobacteria,svr,0.3651824302103808,1.3702198085505818e-13,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
128,k__Bacteria;p__Proteobacteria,decision tree,0.17446768332540927,0.0005847726149468597,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
128,k__Bacteria;p__Proteobacteria,random forest,0.3145135882564893,2.754093744605965e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,linear regression,0.22273925245796586,0.05152321397571144,
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,ridge regression,0.35156948314843045,0.0017168610669069087,
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,ard regression,0.4765234765234765,1.1818509849698475e-05,
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,svr,0.16510416990449814,0.0011484413474580355,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,decision tree,0.07354305173835922,0.14978884673859127,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
129,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,random forest,0.20787585168673672,3.9472566485406575e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,linear regression,0.1657432419145761,0.14970133285673246,
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,ridge regression,0.14616961985383034,0.2046267991610676,
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,ard regression,0.2127872127872128,0.06316910145051723,
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,svr,0.148452281080624,0.0035051892812643115,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,decision tree,0.1482926993922141,0.0035410463180579406,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
130,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,random forest,0.2531904405257719,4.802009790640229e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,linear regression,0.2340817077659183,0.040459777382118985,
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,ridge regression,0.3494663231505337,0.0018378985343182426,
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,ard regression,0.4345128555654871,7.863906161264045e-05,
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,svr,0.22264360771899228,1.0344165865930057e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,decision tree,0.023945386169987603,0.6395115639685514,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
131,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,random forest,0.21205214333870911,2.72826851329213e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,linear regression,0.3049136368275132,0.007009851003206613,
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,ridge regression,0.28445238971554754,0.012167129554251262,
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,ard regression,0.3174982911825017,0.004898089617631651,
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,svr,0.10560152683393258,0.03834867580957723,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,decision tree,0.051364812365094416,0.3147827669727365,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
132,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA,random forest,0.217892559361762,1.6076672490442246e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,linear regression,0.25488340309042423,0.025279934307721658,
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,ridge regression,0.32220411167779583,0.0042669948243457285,
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,ard regression,0.2880540512119459,0.011072155491872359,
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,svr,0.2138888367676489,2.313824998241701e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,decision tree,0.08559456394125432,0.09352202279757506,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
133,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,random forest,0.22092037856993013,1.2151740380668093e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,linear regression,0.10875966139124034,0.3464235383584756,
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,ridge regression,0.15878857984121142,0.16778914739354447,
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,ard regression,0.3150270781849729,0.005261550455379621,
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,svr,0.3086238811774325,6.10726155029146e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,decision tree,0.031904139329686325,0.532543661502197,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
134,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,random forest,0.5025854916789149,4.918796758454733e-26,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,linear regression,0.4853631285335528,7.676789658463104e-06,
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,ridge regression,0.5106998264893001,2.0811169170864576e-06,
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,ard regression,0.5237657079762342,1.0178672987214321e-06,
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,svr,0.4948180770434424,3.5984922212603873e-25,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,decision tree,-0.02186245413006344,0.6689215477858934,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
135,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA,random forest,0.495300230196641,3.1850291827214325e-25,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,linear regression,0.21875492928124504,0.05595456880316695,
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,ridge regression,0.23726273726273725,0.037738250910687485,
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,ard regression,0.21481150428518847,0.0606418956213205,
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,svr,0.1264877797403583,0.012999502827414364,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,decision tree,0.08137421996982573,0.11090683327113776,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
136,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,random forest,0.2049547208812587,5.088689001294272e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,linear regression,0.27893526127943863,0.014026589247273407,
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,ridge regression,0.28069299121930696,0.01340916000524978,
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,ard regression,0.234107997265892,0.040436634671127486,
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,svr,0.18449984810517708,0.0002729866673412014,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,decision tree,-0.057789659195659475,0.2579820752494356,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
137,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella,random forest,0.390364197735673,1.830794596203608e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,linear regression,0.29948998370051,0.008143488427571769,
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,ridge regression,0.2640254482359745,0.020327093075584723,
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,ard regression,0.2751721962248278,0.01543156437228185,
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,svr,0.20835195223281813,3.7859023796716426e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,decision tree,0.051860303807368516,0.3101310958006275,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
138,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,random forest,0.13955210255927514,0.00609289965636802,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,linear regression,0.1984620440526373,0.08358220057044073,
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,ridge regression,0.2600031547399968,0.022393377441848102,
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,ard regression,0.33466533466533466,0.0029305118995740786,
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,svr,0.1356536555983063,0.007689833326095612,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,decision tree,-0.014210391345398869,0.7810619440674935,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
139,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,random forest,0.32074635721277056,1.1630594398049368e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,linear regression,0.3573531731426468,0.0014201478477454525,
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,ridge regression,0.3833534886166465,0.0005787855240356649,
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,ard regression,0.30041011619958985,0.007940526917071034,
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,svr,0.379660726845776,1.1997899159338881e-14,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,decision tree,0.0964539599174597,0.05864835375519178,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
140,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,random forest,0.2689612093321452,8.353900047549008e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,linear regression,0.2615953887970481,0.02155498131528435,
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,ridge regression,0.346074977653925,0.002049316936444029,
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,ard regression,0.26328934223671063,0.02069256600353765,
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,svr,0.3417453666861583,5.488663160331311e-12,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,decision tree,-0.0036237017399439616,0.9435002661623532,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
141,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,random forest,0.4158248301714998,1.574833311433561e-17,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,linear regression,0.4256577790948264,0.00011370649783064438,
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,ridge regression,0.4158210210841789,0.00016926688544090162,
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,ard regression,0.3509648246490351,0.0017509017001299948,
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,svr,0.2957141601585437,3.29272522587936e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,decision tree,0.039697636446137975,0.4373373684574821,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
142,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,random forest,0.35008058349702803,1.5297958960410098e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,linear regression,0.4291789078048148,9.831819933817614e-05,
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,ridge regression,0.4911404385088595,5.752715654037412e-06,
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,ard regression,0.4364582785635417,7.241992492943422e-05,
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,svr,0.35249569629250205,1.049006870618987e-12,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,decision tree,0.07635399740814643,0.13478765938041953,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
143,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,random forest,0.3193185457656673,1.4194815553852652e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,linear regression,0.4309797503888656,9.121508313185009e-05,
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,ridge regression,0.3779904306220095,0.0007007788720813687,
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,ard regression,0.37880540512119454,0.0006808466255870017,
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,svr,0.18080410735411007,0.0003631274313820951,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,decision tree,-0.02170337606611893,0.6711893247002798,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
144,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,random forest,0.27104391780040177,6.574378707397461e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,linear regression,0.4898879363691672,6.126783046883178e-06,
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,ridge regression,0.5664598559335401,7.881992503110398e-08,
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,ard regression,0.5666175929333823,7.802560449983185e-08,
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,svr,0.388825572987924,2.409073381078517e-15,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,decision tree,0.06888553937092423,0.17738849179658828,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
145,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,random forest,0.3974333383247358,5.091616616435716e-16,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
