BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
85,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae,ridge regression,-0.25,0.5887244480896833,
85,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae,ard regression,-0.5357142857142858,0.2152174556780128,
85,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae,svr,-0.14786777407616974,0.3966042715404792,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
85,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae,decision tree,-0.00814435259492058,0.9629647591303072,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
85,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae,random forest,0.0775596835760262,0.6578718822286391,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,linear regression,-0.4642857142857144,0.2939341076002517,
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,ridge regression,-0.4642857142857144,0.2939341076002517,
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,ard regression,-0.14285714285714288,0.7599453002180929,
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,svr,-0.2109912694098296,0.2237327300478315,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,decision tree,0.0989458928760819,0.5717314290273675,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
86,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__,random forest,0.027087779326631964,0.8772457498291556,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,linear regression,-0.14285714285714288,0.7599453002180929,
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,ridge regression,-0.14285714285714288,0.7599453002180929,
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,ard regression,-0.14285714285714288,0.7599453002180929,
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,svr,0.032273930204182184,0.8539752854136952,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,decision tree,-0.0795590214970704,0.6496092443957053,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
87,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__,random forest,-0.25047403392404044,0.14670789221234865,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,linear regression,0.0,1.0,
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,ridge regression,0.0,1.0,
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,ard regression,-0.3571428571428572,0.4316113520383278,
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,svr,-0.4370752596268971,0.008655016238949695,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,decision tree,-0.1758349722617969,0.3123159909118076,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
88,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SHA-31,random forest,-0.2362019533354027,0.1719199008862951,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,linear regression,0.5,0.25316999510032273,
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,ridge regression,0.5,0.25316999510032273,
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,ard regression,0.39285714285714296,0.3833168704269727,
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,svr,0.2481599689518463,0.15060093337199434,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,decision tree,-0.09924199887703536,0.5705755122301703,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
89,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28,random forest,-0.22477755572085856,0.1942207570161172,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,linear regression,-0.6428571428571429,0.11939237342741095,
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,ridge regression,-0.5714285714285715,0.1802019889115274,
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,ard regression,-0.7500000000000002,0.05218140045705776,
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,svr,0.08385925905402895,0.631977379046283,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,decision tree,-0.11740777569618148,0.5017766241576915,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
90,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__,random forest,0.03882816063477194,0.8247409894785072,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,linear regression,-0.6428571428571429,0.11939237342741095,
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,ridge regression,-0.6428571428571429,0.11939237342741095,
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,ard regression,-0.5,0.25316999510032273,
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,svr,0.038583012684852334,0.8258305300047087,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,decision tree,-0.006390450005464636,0.970936545156646,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
91,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__WCHB1-50; f__,random forest,-0.02061857906193836,0.9064135544569092,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,linear regression,-0.5714285714285715,0.1802019889115274,
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,ridge regression,-0.39285714285714296,0.3833168704269727,
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,ard regression,0.39285714285714296,0.3833168704269727,
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,svr,0.08108877933209309,0.6433148094656344,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,decision tree,-0.030741156956425743,0.8608411959745232,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
92,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__,random forest,0.1935034693452391,0.2653762231624405,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,linear regression,-0.39285714285714296,0.3833168704269727,
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,ridge regression,-0.39285714285714296,0.3833168704269727,
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,ard regression,-0.4285714285714287,0.337368311085824,
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,svr,-0.13180967085315476,0.45038176155577,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,decision tree,0.2825140477302626,0.10010016996487846,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
93,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__pLW-97; f__,random forest,-0.33609241860538946,0.0483836753932259,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,linear regression,0.1785714285714286,0.7016579425162729,
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,ridge regression,0.1785714285714286,0.7016579425162729,
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,ard regression,0.4285714285714287,0.337368311085824,
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,svr,-0.08172709637975616,0.6406955204423264,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,decision tree,0.3518427596452959,0.038197249309955834,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
94,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__,random forest,0.44189002071746375,0.0078681368549517,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,linear regression,-0.5714285714285715,0.1802019889115274,
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,ridge regression,-0.5714285714285715,0.1802019889115274,
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,ard regression,-0.2857142857142857,0.5345092286010406,
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,svr,-0.17420032705458038,0.31690703048574986,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,decision tree,-0.2338873745573009,0.17628327154891893,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
95,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__,random forest,-0.12279230583415242,0.4822223160852858,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,linear regression,0.3214285714285715,0.4820720382996776,
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,ridge regression,0.3571428571428572,0.4316113520383278,
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,ard regression,-0.03571428571428572,0.9394082054712856,
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,svr,-0.014720321121616024,0.9331134679837724,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,decision tree,-0.276007324774585,0.10850898452733808,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
96,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae,random forest,-0.17379737339402235,0.31804521201725705,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,linear regression,0.2142857142857144,0.6445115810207203,
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,ridge regression,0.2857142857142857,0.5345092286010406,
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,ard regression,0.2857142857142857,0.5345092286010406,
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,svr,0.13945343297999738,0.4243074494517687,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,decision tree,0.04238894803019996,0.8089526373189597,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
97,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae,random forest,-0.4021024112759925,0.01664172872804295,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,linear regression,-0.4285714285714287,0.337368311085824,
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,ridge regression,-0.3571428571428572,0.4316113520383278,
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,ard regression,0.7500000000000002,0.05218140045705776,
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,svr,-0.07093792845274006,0.6855188032548685,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,decision tree,0.2545250481066921,0.1400702952470143,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
98,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__Elusimicrobiaceae,random forest,-0.052727569690442726,0.7635510215452697,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,linear regression,0.14285714285714288,0.7599453002180929,
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,ridge regression,0.14285714285714288,0.7599453002180929,
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,ard regression,0.3214285714285715,0.4820720382996776,
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,svr,0.18146152255894,0.2968347214775448,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,decision tree,0.0645048158157069,0.7127687193504241,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
99,k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__,random forest,-0.2648813491932014,0.1241066708679108,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,linear regression,0.2142857142857144,0.6445115810207203,
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,ridge regression,0.2142857142857144,0.6445115810207203,
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,ard regression,-0.14285714285714288,0.7599453002180929,
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,svr,-0.2306507340000903,0.18251605564739232,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,decision tree,0.039157896279535497,0.8232760137635426,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
100,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__M1PL1-46,random forest,-0.2176261799618044,0.20916945812774893,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,linear regression,-0.6428571428571429,0.11939237342741095,
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,ridge regression,-0.6428571428571429,0.11939237342741095,
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,ard regression,-0.25,0.5887244480896833,
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,svr,-0.33459569489733065,0.04945519208168495,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,decision tree,0.02522484566784759,0.8856306116621847,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
101,k__Bacteria; p__Fibrobacteres; c__TG3; o__TG3-1; f__TSCOR003-O20,random forest,-0.1633483921641977,0.3484478755054754,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,linear regression,0.3214285714285715,0.4820720382996776,
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,ridge regression,0.14285714285714288,0.7599453002180929,
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,ard regression,0.2142857142857144,0.6445115810207203,
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,svr,-0.14873490438923032,0.3938098617369695,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,decision tree,0.05522807887866378,0.7526794855435822,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
102,k__Bacteria; p__Firmicutes; c__AHT28; o__; f__,random forest,-0.3965507969922569,0.01835198173705395,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,linear regression,0.0,1.0,
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,ridge regression,0.0,1.0,
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,ard regression,0.10714285714285716,0.8191508555699912,
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,svr,-0.193480838119708,0.26543320704758244,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,decision tree,-0.2313411987809415,0.1811735365452032,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
103,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__,random forest,-0.14834557846327998,0.3950630924905015,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,linear regression,-0.14285714285714288,0.7599453002180929,
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,ridge regression,-0.10714285714285716,0.8191508555699912,
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,ard regression,-0.07142857142857144,0.8790481931481541,
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,svr,-0.17563785297967233,0.3128673897224472,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,decision tree,-0.2387873724784477,0.16713770075667173,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
104,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae,random forest,-0.0493446619651358,0.7783296845882386,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,linear regression,0.2857142857142857,0.5345092286010406,
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,ridge regression,0.2857142857142857,0.5345092286010406,
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,ard regression,-0.2142857142857144,0.6445115810207203,
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,svr,0.3247565932935174,0.05697992207719915,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,decision tree,-0.15379220264919846,0.37774010857165374,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
105,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,random forest,0.5935114346815188,0.0001712428883328354,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
